CmpdID,neuSmi,y_true,y_pre
3339,Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C,5.06,5.215720654
5708,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,4.62,5.173217297
7351,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,4.771339446,5.077349663
3212,OCC[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccccc1,4.66,4.835482121
6657,CN(Cc1cccc(F)c1CNc1cc(F)c(S(=O)(=O)Nc2cscn2)c(F)c1)C(C)(C)C,4.58,5.066969872
6083,OCCC/C(=C(\c1ccc(O)cc1)c1ccc(C2CCNCC2)cc1)c1ccccc1,4.9,5.059517384
135,COc1cccc2c1S(=O)(=O)C(C)C(c1ccc(OCCCN3CCCC3)cc1)O2,5.2,5.734971523
6044,Cc1oc(-c2ccccc2)nc1C(=O)N1CCC(Oc2ccc(CN3CCCC3)cc2)CC1,5.52,5.301452637
1886,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)n1C,6.72,6.289597034
6017,CN1CCN(C(=O)C2CCN(c3nccc4[nH]c(-c5ccc(F)c(F)c5)nc34)CC2)CC1,4.92,5.511985302
12165,COc1ccc(Cl)cc1C,4,4.02930975
12672,Nc1ccc(C(=O)Nc2ccccc2N)cc1,4,4.026059151
12450,C#Cc1ccc(-c2ccccc2F)cc1,4,4.445791721
6738,CC(C)C1OC2(CCN(CCc3ccccc3)CC2)CN(c2ccccc2)C1=O,5.92,6.13274765
332,CC1(C)Cc2c(CN3CCC4(CC3)CCN(C(=O)c3ccnc(N)c3)CC4)cccc2O1,4.655,5.061822414
8901,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,4,4.176357746
1773,NC(=O)[C@@H]1CCC[C@H](c2ccc(OCc3cccc(F)c3)cc2)N1,4.5,5.171026707
6331,CCC(=O)CCCCC[C@H](NC(=O)[C@H]1CC12CCN(CC)CC2)c1ncc(-c2ccc3cnccc3c2)[nH]1,4.92,5.043560982
6604,CC1(COc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1,5.42,5.359314919
10136,CCC(C)c1cc(C(C)(C)C)cc(-n2nc3ccccc3n2)c1O,4,4.720397472
6994,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,6.071339446,5.131921768
819,CN(C/C=C/c1ccc(C(F)F)cc1)Cc1ccc2c(c1)CCO2,5.89,5.515731812
10186,CCC/C=C/CO,4,4.009828091
4323,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4C(F)(F)F)CC3)ccc21,5.16,5.177085876
10325,CC=CC(=O)CCCC,4,4.009902477
9794,Cc1cc(C)cc(N)c1,4,3.999313831
2135,O=C1OC2(CCN(c3nc4cc(C(F)(F)F)ccc4[nH]3)CC2)CN1c1ccccc1,5.7,5.591124535
9301,CC(C)CC(C)(O)C#CC(C)(O)CC(C)C,4,4.049710751
2214,O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1CCc1ncc(F)cn1,5.26,5.03371954
12720,Nc1ccc2cc(S(=O)(=O)O)cc(O)c2c1,4,4.00580883
9032,CC(C)(C)C(=O)C(Cl)Cl,4,4.019453049
3914,N[C@@H]1CN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C[C@H](N)[C@H]1O,4.98,5.128251553
12610,Nc1ccccc1C(=O)O,4,3.973397017
12119,COc1cc(O)cc(O)c1,4,3.994453192
6731,CCc1ccn(CC(=O)N2CCN(c3sc(C(F)(F)F)nc3-c3cnc(C(F)(F)F)nc3)C[C@H]2CO)n1,8.07,7.923066139
2773,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc(Cl)c(Cl)c1,6,5.572501183
5524,CCOC(=O)C1=C(CN2CCOC(CO)C2)NC(c2nccs2)=NC1c1ccc(F)cc1Br,5.13,5.649830818
6790,CC(C)(C)c1cc(NC(=O)n2ccc3cc(Oc4ncnc5c4CNC5)ccc32)no1,4.63,4.926268578
2320,CC(=O)NCCc1ccccc1-c1ccc([C@H]2CNCC[C@@H]2c2cccnc2)c(Cl)c1,5.32,5.2329669
8266,CCCCCCCCS(=O)(=O)O,4,4.029085159
9813,CC1=CC(O)CC(C)(C)C1,4,3.986967325
11410,Nc1ccc2cc3ccc(N)cc3nc2c1,4,4.20078373
2769,Cc1ncc([C@H]2CC[C@@H](N3CC(NC(=O)CNc4nn(C)c5ccc(C(F)(F)F)cc45)C3)CC2)s1,4.6,4.934770584
3578,NC(=O)c1ncc(N[C@@H]2CCCC[C@@H]2N)cc1Nc1cccc(C(F)(F)F)n1,6.22,5.194445133
10910,CCNC(=O)C1CC(C)CCC1C(C)C,4,3.98091054
12210,COc1ccnc2c1CCCCC2S(=O)c1nc2ccccc2[nH]1,4,5.04585886
2239,COc1cc(F)ccc1-c1cncc(CNC(=O)c2ccccn2)c1,4.57,4.947136402
9865,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,4,4.447084427
10199,CCC1(c2ccc(N)cc2)CCC(=O)NC1=O,4,4.229167938
9491,CC(O)CC(C)(C)O,4,4.007070541
3978,O=C(NC[C@@H]1CCCC[C@H]1O)NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1,5.13,5.201588154
12987,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,4,5.704864025
8819,C=C(C)CCO,4,3.99073267
10042,CC1CNCC(C)O1,4,4.308092117
10686,CCCCN,4,4.012196064
6761,O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,4.72,5.060213566
9924,Cc1ccnc2ccccc12,4,3.983867168
383,COc1cc(/C=C2\CCCN3C2=NO[C@]3(CO)c2ccc(F)cc2)ccc1-n1cnc(C)c1,5.48,5.282424927
7439,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,4.683882765,4.148688316
7561,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C(Cl)(Cl)Cl,4.510103451,4.560377598
4790,CCCOC(c1ccc(Cl)c(Cl)c1)C1CNC1,5.66,4.871609211
5203,CC(C)(C)CCN1CCC(F)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1,5.65,5.328594685
81,Cn1nccc1-c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1OCCN1CCOCC1,6.05,5.438858986
692,CCCCc1cc(OC2CCN(CCS(=O)(=O)CC)CC2)c2ncccc2c1,5.78,6.883017063
7544,CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,4.555606389,4.00033474
8946,CC(=O)NNc1ccccc1,4,3.987281084
9221,CC(C)=NNC(N)=S,4,3.985378265
4652,COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(OC(C)C)cc2)cc1,4.77,4.853723526
483,c1ccc(-c2c[nH]c([C@H]3Cc4c([nH]c5ccccc45)C(C4CCCCC4)N3)n2)cc1,7.11,6.656316757
10227,CCc1cccc(CC)c1N(COC)C(=O)CCl,4,4.06479311
4332,N[C@H]1C[C@@H]1c1ccc(Br)c(F)c1,4.8,4.327102661
1711,Cc1cccc(Nc2nc(N[C@@H]3COCC[C@@H]3N)ncc2C(N)=O)c1,5.1,5.483455181
4513,CC(=O)N[C@@H]1CC2(CCN(Cc3ccc4c(c3)c3ccccc3n4C(N)=O)CC2)c2ccccc21,5.7,5.097152233
1903,O=C(/C=C/c1ccc(CN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1)NO,4.55,4.863202095
2223,CC(=O)N1CCC(c2cc(C)c(C(=O)NC(=N)N)cc2C(F)(F)F)CC1,5.16,4.364365578
11140,CCOP(=O)(Sc1ccccc1)Sc1ccccc1,4,4.146033287
7312,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,4.821339446,4.424618244
7085,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,5.583945867,5.339814663
6570,FC(F)(F)c1nc(-c2ccc(CCN3CCC(Nc4nc5ncccc5[nH]4)CC3)cc2)no1,5.57,5.659368992
4115,Nc1nc(NC2CCNC2)c2sc(-c3ccc(C(F)(F)F)cc3)cc2n1,5.62,5.256783962
12751,Nc1ncc([N+](=O)[O-])s1,4,4.003512859
11008,CCOC(=O)C1OC1c1ccccc1,4,4.03647995
1497,Cc1cccc(N2CCC3CN(CCCSc4nnc(-c5cnccn5)n4C)CC32)c1,6.5,6.195242405
8399,[O-][n+]1ccccc1SSc1cccc[n+]1[O-],4,4.014621258
10357,CCCCC(CC)COC(=O)COc1cc(Cl)c(Cl)cc1Cl,4,4.225726128
8760,c1ccc(N2CCNCC2)cc1,4,4.141888618
3689,NCc1ccc(F)c(C2CCN(C(=O)c3cccc(-c4nc(-c5cccs5)no4)c3)CC2)c1,6.1,5.205925465
2912,C=C(C)COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,5.795,5.342481136
12666,Nc1ccc(Br)cc1,4,4.059905529
12426,FC(F)(F)C(Cl)Br,4,4.049806118
4395,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](NC(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2=O)[C@H](CS(=O)(=O)c2ccccc2)C1,5.4,5.173920631
4355,c1ccc(-c2nnc(CN3CCN(Cc4nc5ccccc5s4)CC3)o2)cc1,4.52,5.019658566
1899,Cc1cnn(C2CCN(c3nc4ccccc4n3Cc3ccc(F)cc3)CC2)c1,6.09,5.968724251
11703,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,4,4.535004616
1743,COc1ccc(NC(=O)NC2CC2)c(OC[C@@H](O)CN2CCC3(CC2)Cc2cc(Cl)ccc2O3)c1,6.16,6.242870331
204,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,7.599444444,5.53610754
699,CCOC(=O)C1(C)Oc2ccc(CNC34CCC(CCc5c(F)cnc6ccc(OC)nc56)(CC3)OC4)nc2NC1=O,5.53,5.617694855
8576,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,4,4.263747215
4551,CC1(C(=O)NCc2ccc(OC(F)(F)F)cc2)c2ccccc2C(=O)N1CCc1ccccn1,4.96,5.095624447
7453,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO,4.671339446,4.354127407
10904,CCN1CN(CC)CN(CC)C1,4,4.098842621
8631,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,4,4.003365993
3695,COc1ccccc1Oc1cccc(CN2CCC3(CC2)CCN(C(=O)c2cccc[n+]2[O-])CC3)c1,4.82,5.992291927
235,C[C@@H](c1ccccn1)c1c(CCN(C)C)sc2ccccc12,5.85,5.290374756
12729,Nc1nc(=O)c2ncn(COCCO)c2[nH]1,4,4.04412365
6503,Cc1c(O)ccc2c1C(=O)N(Cc1ccccc1-c1ccc(F)c(F)c1)C2C(=O)NC(C)(C)C,4.57,4.584133148
3729,COc1ccc2nccc(CC[C@H]3CC[C@H](NCc4cc5c(cn4)OCCO5)CC3)c2c1,6.03,5.35322237
4969,O=c1n(Cc2ccc(Cl)cc2)c2sc3c(c2c2ncnn12)CCN(CC1CCOCC1)C3,6.46,6.416748524
2556,Nc1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nc6cc[nH]c(=O)c6cc5-c5ccccc5)cc4)CC3)[nH]2)cn1,5,5.513917923
11845,CNC(=O)Oc1cccc2ccccc12,4,4.022831917
3898,NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,4.76,5.774131775
8028,CC1=CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C,4,4.048360825
7636,Cc1cc(C(C)(C)c2ccc(O)c(C)c2)ccc1O,4.381304915,4.087378979
13647,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,4,4.29516077
396,CCOc1nc(C(C)C)ccc1-c1cnc2sc(N3CCC(O)(CN)CC3)nn12,4.91,4.737440586
3554,COc1cc(-c2cn(Cc3csc4ccccc34)nn2)ccc1-n1cnc(C)c1,5.67,5.8241992
7890,CCCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,4.284890953,4.111870289
7427,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,4.689029408,4.408372402
2564,Cc1ccc(Oc2ccc(Cl)c(Cl)c2)c(CN(C)C)c1,5.47,5.851397514
9570,CC=C(C)C=CC=C(C)C,4,4.061834812
10579,CCCCCCCCCCCCCCCCCCOCC(O)CO,4,4.102761745
13183,O=C(O)c1ccc(Cl)cc1,4,3.983555079
10804,CCCOC(=O)c1ccc(N)cc1,4,4.009755611
212,Cc1cc(C(=O)O)ccc1-c1ccc(N2C(=O)N(c3cc(O)ncn3)C3(CCN(Cc4ncccc4C)CC3)C2=O)cn1,4.7,4.88100338
4122,COc1cc2nnc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C(C)C)CC1,4.77,4.879610062
1731,Cn1c(-c2ccc(OCCCN3CCCC3)cc2)nc2ccccc2c1=O,5.54,5.692904472
11933,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,4,4.089679241
11418,NCCc1ccc(O)c(O)c1,4,4.014053822
1662,Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)n1C,6.1,5.954371452
10882,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,4,4.048139572
10702,CCCCN1C(=O)c2ccccc2C1=O,4,4.164090633
9538,CC[C@H]1CC[C@H](NCc2cc3c(cc2OC)[C@H]2C[C@H]2C(=O)N3C)[C@H](c2ccccc2)N1,4,5.135759354
13409,O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,4,3.981921434
10138,CCC(C)c1ccccc1,4,3.989225149
7838,CCCCCCCN,4.376670365,4.027355194
11525,O=C(Nc1ccccc1-c1ccc(Cl)cc1)c1cccnc1Cl,4,4.89014101
1182,CCc1nn2c(C)cc(C)nc2c1Cc1ccc(CCC(O)C2CCNCC2)cc1,5.28,5.211426258
7258,C=C[C@H]1C[N@@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,4.921339446,4.946141243
13116,O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4,4.045838833
10372,CCCCC[Si](OCC)(OCC)OCC,4,4.057788849
11930,COC(=O)C(C)(C)C,4,4.009054184
1902,CCN1CCC(N(C(=O)NCc2ccc(F)cc2)c2ccc(Cl)cn2)CC1,5.04,5.475645542
3976,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CC(N2CCCOCC2)C1,5.52,5.413874626
11702,CN(C)CCN(Cc1ccsc1)c1ccccn1,4,4.69307375
1516,CC(C)S(=O)(=O)N[C@H]1CN(C)C[C@@H]1c1ccc(-c2cccnc2F)cc1,5.2,4.82404232
1546,C1=C(c2ccccc2)c2ccccc2OC12CCNCC2,6.17,5.137473106
6146,CC(=O)OC(C)(C)Cn1nc2c3cc(ccc31)Nc1nccc(n1)-n1cc(c(C)n1)CN(C)CCOCCNC2=O,5.92,5.164237976
11382,COc1ccc(N)c(OC)c1,4,3.989783287
1246,CC(C)(C)c1cc(C(=O)NC[C@@H]2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1,5.7,5.922374249
10289,C#CC(O)CCC,4,4.000784397
9670,Cc1c(Cl)cccc1[N+](=O)[O-],4,4.004357815
10356,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1C,4,4.361293793
3833,C[C@@H](C1CCC(N(C)C(=O)C2CC2)CC1)[C@H](N)C(=O)N1CC[C@H](F)C1,4.41,3.965292454
7275,Clc1cc(Cl)c2c(c1)N=C1CCCCCN1C2,4.904672779,5.009627819
8445,O=C(C(=O)c1ccc(Br)cc1)c1ccc(Br)cc1,4,4.271518707
1767,COCCN1CC=CC[C@H](c2ccc(Cl)c(Cl)c2)C1,5.28,5.265823841
2880,O=C(NC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)N1CCCCC1CCO,5.51,4.990667343
9552,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC,4,4.105988503
1125,CCN(CC)Cc1cc(/C=N/N=C(\N)CC(O)c2cc3c(F)cc(F)cc3c3cc(C(F)(F)F)ccc23)ccc1O,6.41,5.791130066
1248,C(#Cc1cc(-c2n[nH]c3c2Cc2cc(Cn4cncn4)ccc2-3)cs1)COc1ccccc1,5.77,5.509701729
5899,O=C(N[C@@H]1COc2cccc(-c3cccnc3)c2C1)c1ccc(OCC(F)(F)F)nc1,4.6,4.87006712
8060,C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1,4,4.268259525
12067,C=CCc1ccc(O)c(OC)c1,4,3.995967627
128,CN(CCCCN(C[C@H]1Cc2ncccc2CN1)[C@H]1CCCc2cccnc21)C1CCC(F)(F)CC1,4.77,5.182229042
5975,COC(=O)C1(CNC(=O)c2cc(Cl)cc(Cl)c2)CCN(Cc2cccc(OC)c2)CC1,6.44,6.363721371
1665,O=C(N1CCc2ncc(C(F)(F)F)cc2C1)[C@@]12CCO[C@@H]1C[C@@H](NC1CCOCC1)C2,4.37,4.504234791
246,O=C1N(CCN2Cc3ccccc3C2)CCN1c1cccc(C(F)(F)F)c1,6.1,5.45482111
7240,CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,4.971339446,4.078680038
12095,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,4,4.274057865
509,CC(C)N1C[C@H](C(=O)Nc2ccc(Cl)cn2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,4.92,4.902248383
285,CN(C(=O)Cc1ccc(-n2cnnn2)cc1)[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C[C@H]1F,5.44,5.503735065
13804,CCCCCCCCCCCC[N+](C)(C)CC(=O)O,4,4.658987999
8883,C=CC(=O)NC(C)(C)CC(C)=O,4,4.063576698
10543,CCCCCCCCCCCCCC(=O)OC,4,4.058558464
11441,CCNC(C)Cc1ccc2c(c1)OCO2,4,4.019684315
3936,CC(C)(O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],4.3,4.616497993
1565,CN1CCC(COCc2cc(C(F)(F)F)cc(C3CC3(C)C)n2)(c2ccc(F)cc2)CC1,5.05,4.95151186
7862,c1ccc(N=NNc2ccccc2)cc1,4.328663934,4.128362179
12488,N=C(N)NCCC[C@H](N)C(=O)O,4,4.016492367
4615,Cc1nc2ccccc2n1C1CC2CCC(C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2c(Cl)ccc(S(N)(=O)=O)c2Cl)CC1,4.28,5.176244259
5354,CC(=O)OCC(=O)NC1CCN(Cc2ccc(Oc3nc4ccccc4s3)cc2)CC1,4.52,5.252248764
3032,CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.76,5.506162167
225,CC(C)(C)c1cc(C(=O)NC[C@H]2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)C2)cc(C(C)(C)C)c1,5.3,5.922374249
10305,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,4,4.212844372
2318,Cc1ccccc1-c1nc2ccc(-c3ccc(Cl)cc3)cc2c(=O)n1C[C@H]1CCCN(C(C)C)C1,5.06,5.571202278
11921,COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,4,4.01224184
2435,C[C@@H]1CCCN1CCCOc1ccc(N2CCN(C(=O)c3ccc(F)cc3)CC2=O)cc1.O=CO,4.7,5.091655254
12621,Nc1cc(C(=O)O)ccc1Cl,4,3.996066093
8129,O=C(O)c1[nH]n(-c2ccc(S(=O)(=O)O)cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)O)cc1,4,3.961936474
1085,O=C(O)CC1CCC2(CCN(c3ccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)cn3)CC2)O1,4.78,5.152819633
13634,ON=C1CCCCC1,4,3.988148928
13812,C1CO1.CC1CO1,4,3.978687763
5201,CCn1cc(N2CCN(Cc3nc4c5cccc(OC)c5nc(N)n4n3)[C@H](C)C2)cn1,4.41,4.741243362
2057,Cn1cc2c(OCC3CCN(CCc4ccc(CO)cc4)CC3)nc3ccccc3c2c1,8,6.937958241
13529,OCC(O)CO,4,3.99669528
10870,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,4,4.298376083
8056,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,4,4.176264286
12781,NCc1ccccc1,4,3.98049593
12549,NC(=O)CCl,4,4.012620449
1305,Cn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc2c1=O,5.55,5.694331646
10509,CCCCCCCCCC(=O)O,4,4.019530296
6741,COc1cccc(N2CC3(CCN(CCc4ccccc4)CC3)OC(C)C2=O)c1,6,6.39178896
9763,Cc1cc(=O)oc2cc(O)ccc12,4,3.981285095
11826,CNC(=O)/C=C(\C)OP(=O)(OC)OC,4,3.998369694
8899,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,4,4.061732769
1453,O=C(CCc1ccccc1)c1ccccc1OCC(O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.58,5.336530209
4637,COc1cc(-c2cn([C@H]3C[C@H](C)c4ccccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,5.17,5.535175323
7774,CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1,4.671339446,5.000362873
5366,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,5.125669723,5.60242033
7289,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,4.871339446,4.333468914
7216,NCc1cccc(C2CCN(C(=O)c3ccc(C#Cc4ccccc4F)o3)CC2)c1,5.010103451,5.344451904
11784,Cn1c(=O)c2[nH]c(Br)nc2n(C)c1=O,4,4.004495621
9698,Cc1c(Cn2ccnc2)c2ccccc2n1CCC(=O)O,4,4.213049412
11592,ClCc1ccc(Cl)cc1Cl,4,4.205513477
5046,CC(c1ccncc1)N1[C@@H]2CC[C@H]1C[C@H](Oc1cccc(C(N)=O)c1)C2,8.43,8.164775848
376,Cc1cc(C)cc(-c2cncc(-c3nc4ccccc4[nH]3)c2N2CCC(N)CC2)c1,5.52,5.620547295
2861,Cc1c(CNC2CCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1cccnc1,5.54,6.180594921
7356,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,4.760103451,4.229830742
7910,C[N+]1(CCF)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(O)(c1ccccc1)c1ccccc1)C2,4,4.152051926
10053,CC1=NC(C)OC1C,4,3.990186691
8475,C(=C\c1ccccc1)\c1ccccc1,4,4.057289124
6603,O=C1c2nc3cccc(Br)c3n2CCN1Cc1ccccc1F,4.8,5.184320927
11833,CNC(=O)CSP(=S)(OC)OC,4,3.990250349
7941,O=C(O)CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,4,4.842653275
13097,CCN(CC)CCc1c[nH]c2ccccc12,4,4.347180843
1915,C[C@@H]1CN(CC2(c3ccc(C(N)=O)cc3)CC2)CCN1S(=O)(=O)c1ccc(C(C)(O)C(F)(F)F)cc1,5.19,5.491624832
8406,CCCC[N+]1(C)CCCCC1.O=S(=O)(O)C(F)(F)F,4,4.043943405
5253,CCOC(=O)C1=C(CN2CCOCC2)NC(c2ccccn2)=NC1c1ccc(F)cc1Br,5.42,5.79105711
13694,S=C1NCCN1,4,3.985942841
3858,NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC2CC2)c1,8.14,7.239918709
10477,CCCCCCCC/C=C\CCCCCCCC(=O)O,4,4.027338028
3768,O=C(CC1CCN(Cc2ccn(-c3ccc(C(F)(F)F)cc3)c2)CC1)NC(c1ccc(F)cc1)c1cccnc1,5.66,5.655525208
4037,CC1OC2(CCN(CCc3ccccc3)CC2)CN(CCc2ccccc2)C1=O,6.7,6.31001091
2895,Cc1ccc2c(-c3nnc(SCCCN4CC5CC5(c5ccc(Br)cc5)C4)n3C)cccc2n1,6.9,6.051633835
3842,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CCC[C@@H](N1CCN(C)CC1)C2,5.1,5.351558685
4478,CN(C)C(=O)c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2ccccn2)cc1,4.75,4.878017426
5087,COc1cccc(C(c2cc3cc(Br)ccc3nc2OC)C(O)(CCN(C)C)c2cc(C)cnc2C)c1OC,5.96,5.447721481
11494,Clc1ccc(Cl)c(Cl)c1Cl,4,4.055293083
11624,O=P(Cl)(Oc1ccccc1)Oc1ccccc1,4,4.133610249
5329,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,5.35,5.395812511
6023,CN(C)C(=O)[C@@H](c1ccc(-c2ccc3ncnn3c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,4.07,5.132323265
5526,O=C(NCCN1CC[C@@H](F)C1)c1cccn2c(=O)c3ccc4ccccc4c3nc12,5.08,5.248787403
10851,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,4,4.223454475
919,O=C1N(CCN2Cc3ccccc3C2)CCN1c1ccc2sccc2c1,5.7,5.135541439
4346,CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4cc(F)c(-c5ccc(NCCN(C)C)nc5)cc4c32)C1,4.62,5.03573513
7262,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,4.921339446,5.806091785
10636,CCCCCCCCOC(=O)CCCCCCCCC(=O)OCCCCCCCC,4,4.02091217
5494,NC[C@H](NC(=O)c1ccc(-c2ccc(C(F)(F)F)c(F)c2)[nH]1)c1nc(CO)cs1,5.52,5.356468678
6510,Nc1c(C(=O)Nc2cccc(F)c2)nnn1Cc1ccc(CN2CCOCC2)cc1,5.16,4.732523441
3577,COc1cc([C@](O)(CCN(C)C)[C@@H](c2cc3cc(Br)ccc3nc2OC)c2cccc(OC)c2F)cc(OC)n1,4.89,5.531624317
12328,COS(=O)(=O)C(F)(F)F,4,4.045100212
13544,O=C(O)c1ccc(CO)o1,4,3.989649773
7279,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,4.904672779,5.40575552
10684,CCCCCON=O,4,4.00685215
7471,CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1,4.660103451,5.033035278
9342,CC(C)CO,4,3.995967627
